Duplikuj;Nazwa Projektu;Data sporządzenia ofery;Przygotował;Status;Multimedia;Kratownice / Podesty / Elementy montażowe;Nagłośnienie;Oświetlenie;Transport;Obsługa;Inne;Suma;
;Lagom / Warmińsko-Mazurska Wiosna Neurologiczna / Olsztyn 2027;2026-06-22;Studencki Jan;Nowa;1 314,50 zł;137,50 zł;781,00 zł;616,00 zł;1 760,00 zł;3 200,00 zł;0,00 zł;7 809,00 zł;
