;Zdjęcie;Nazwa pliku;Typ;Dodał;Komentarz;
;;oferta_obslugi_projekcyjnej_w_auli_uam_w_dniu_21072025_r_dla_instytutu_antropologii_i_etnologii_uam.pdf;Plik;Michał Strykowski 2026-07-09 11:41:50;Edytuj;
;;oferta_obslugi_projekcyjnej_w_auli_uam_w_dniach_21_23072025_r_dla_instytutu_antropologii_i_etnologii_uam.pdf;Plik;Michał Strykowski 2026-07-09 11:41:50;Edytuj;
;;uam_instytut_etnologii_konferencja_aula_uam_transmisja_do_room_no_xvii.pdf;Plik;Michał Strykowski 2026-07-09 11:41:50;Edytuj;
;;oferta_obslugi_projekcyjnej_w_auli_uam_w_dniach_21_23072025_r_dla_instytutu_antropologii_i_etnologii_uam_transmisja_na_sale_ludwiki_dobrzynskiej_rybickiej.pdf;Plik;Michał Strykowski 2026-07-09 11:41:50;BAZOWA Edytuj;
