Duplikuj;Nazwa Projektu;Data sporządzenia ofery;Przygotował;Status;Multimedia;Kratownice / Podesty / Elementy montażowe;Prąd;Transport;Obsługa;Inne;Suma;
;SelectUP/MSPO/Targi Kielce/2026;2026-07-11;Piechnik Piotr;Nowa;475 404,00 zł;31 616,00 zł;3 824,00 zł;0,00 zł;88 300,00 zł;0,00 zł;599 144,00 zł;
