Duplikuj;Nazwa Projektu;Data sporządzenia ofery;Przygotował;Status;Multimedia;Kratownice / Podesty / Elementy montażowe;Nagłośnienie;Oświetlenie;Transport;Obsługa;Inne;Suma;
;Lagom / Zachodniopomorskie Warsztaty Neurologiczne / Szczecin 2027;2026-06-22;Studencki Jan;Nowa;2 629,00 zł;275,00 zł;1 562,00 zł;1 232,00 zł;1 330,00 zł;4 800,00 zł;0,00 zł;11 828,00 zł;
