Duplikuj;Nazwa Projektu;Data sporządzenia ofery;Przygotował;Status;Multimedia;Kratownice / Podesty / Elementy montażowe;Prąd;Transport;Obsługa;Inne;Suma;
;Event Horizon/ dioda/ targi Security Essen 2026;2026-07-16 08:46:08;Pazder Antoni;Nowa;12 780,00 zł;3 504,00 zł;192,00 zł;9 700,00 zł;37 200,00 zł;0,00 zł;63 376,00 zł;
