Duplikuj;Nazwa Projektu;Data sporządzenia ofery;Przygotował;Status;Multimedia;Kratownice / Podesty / Elementy montażowe;Nagłośnienie;Oświetlenie;Transport;Obsługa;Inne;Suma;
;Kamila Gebik/Zwiększ sprzedaż E-commerce/Ibis Centrum Wrocław/2026 do potwierdzenia;2026-07-15;Piechnik Piotr;Nowa;3 402,00 zł;126,00 zł;2 664,00 zł;1 740,00 zł;875,00 zł;8 600,00 zł;0,00 zł;17 407,00 zł;
